;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-07-28 12:00:00;25,07;93,15;216,0;332,75;88,0;399,85;1,79;9,0;100820,0;0,1
2025-07-28 13:00:00;26,34;84,55;435,0;513,95;131,0;403,7;1,45;11,0;100900,0;0,1
2025-07-28 14:00:00;27,77;79,35;632,0;629,1;156,0;408,9;1,31;6,0;100930,0;0,1
2025-07-28 15:00:00;28,84;72,15;806,0;776,9;131,0;414,15;0,97;357,0;100890,0;0,1
2025-07-28 16:00:00;30,17;67,8;884,0;799,59;148,0;420,55;0,48;348,0;100790,0;0,1
2025-07-28 17:00:00;30,82;63,6;889,0;796,25;166,0;421,5;0,28;22,0;100660,0;0,1
2025-07-28 18:00:00;31,01;61,65;794,0;681,25;227,0;429,85;0,48;95,0;100530,0;0,1
2025-07-28 19:00:00;31,27;59,65;628,0;518,26;266,0;429,05;0,76;145,0;100440,0;0,1
2025-07-28 20:00:00;30,45;63,6;378,0;215,24;267,0;425,95;0,62;149,0;100340,0;0,1
2025-07-28 21:00:00;29,06;79,55;154,0;33,73;144,0;426,55;0,21;194,0;100330,0;0,1
2025-07-28 22:00:00;28,13;87,5;9,0;0,0;9,0;424,6;0,41;236,0;100390,0;0,1
2025-07-28 23:00:00;27,6;90,3;0,0;0,0;0,0;417,25;0,55;284,0;100440,0;0,1
2025-07-29 00:00:00;27,03;93,2;0,0;0,0;0,0;412,2;0,9;327,0;100520,0;0,1
2025-07-29 01:00:00;26,69;96,25;0,0;0,0;0,0;410,8;1,31;2,0;100620,0;0,1
2025-07-29 02:00:00;26,25;96,25;0,0;0,0;0,0;418,2;1,52;21,0;100700,0;0,1
2025-07-29 03:00:00;26,06;96,25;0,0;0,0;0,0;419,75;1,31;19,0;100760,0;0,1
2025-07-29 04:00:00;25,87;93,2;0,0;0,0;0,0;413,75;1,38;18,0;100760,0;0,1
2025-07-29 05:00:00;25,55;96,25;0,0;0,0;0,0;407,2;1,52;18,0;100700,0;0,1
2025-07-29 06:00:00;25,2;96,2;0,0;0,0;0,0;407,4;1,59;21,0;100620,0;0,1
2025-07-29 07:00:00;25,14;99,4;0,0;0,0;0,0;402,55;1,45;8,0;100570,0;0,1
2025-07-29 08:00:00;24,91;99,4;0,0;0,0;0,0;401,55;1,45;13,0;100560,0;0,1
2025-07-29 09:00:00;24,67;99,4;0,0;0,0;0,0;402,15;1,45;15,0;100580,0;0,1
2025-07-29 10:00:00;24,43;99,4;0,0;0,0;0,0;396,35;1,45;16,0;100650,0;0,1
2025-07-29 11:00:00;24,39;99,4;2,0;0,0;2,0;400,2;1,24;10,0;100690,0;0,1
2025-07-29 12:00:00;25,6;93,15;183,0;176,37;115,0;398,1;1,03;8,0;100770,0;0,1
2025-07-29 13:00:00;27,23;84,6;408,0;404,97;168,0;401,0;1,1;13,0;100820,0;0,1
2025-07-29 14:00:00;28,58;76,95;503,0;269,13;299,0;406,6;1,03;17,0;100830,0;0,1
2025-07-29 15:00:00;30,11;67,8;798,0;752,58;143,0;409,9;0,83;25,0;100790,0;0,1
2025-07-29 16:00:00;31,14;61,65;885,0;799,33;148,0;416,85;0,62;50,0;100710,0;0,1
2025-07-29 17:00:00;31,87;56,1;890,0;794,93;167,0;423,05;0,76;74,0;100580,0;0,1
2025-07-29 18:00:00;31,89;54,25;819,0;759,29;186,0;431,55;0,97;100,0;100460,0;0,1
2025-07-29 19:00:00;31,76;54,15;653,0;593,14;238,0;432,35;1,17;96,0;100400,0;0,1
2025-07-29 20:00:00;29,51;67,7;406,0;286,47;258,0;428,45;0,62;111,0;100260,0;0,1
2025-07-29 21:00:00;28,69;79,5;107,0;0,0;107,0;424,4;0,34;155,0;100340,0;0,1
2025-07-29 22:00:00;27,86;84,7;9,0;0,0;9,0;421,7;0,62;158,0;100370,0;0,1
2025-07-29 23:00:00;27,55;87,45;0,0;0,0;0,0;421,1;0,9;157,0;100460,0;0,1
2025-07-30 00:00:00;27,06;90,25;0,0;0,0;0,0;413,4;0,55;127,0;100520,0;0,1
2025-07-30 01:00:00;26,4;93,2;0,0;0,0;0,0;414,05;0,83;37,0;100610,0;0,1
2025-07-30 02:00:00;26,29;96,25;0,0;0,0;0,0;416,45;1,45;20,0;100670,0;0,1
2025-07-30 03:00:00;25,7;99,4;0,0;0,0;0,0;413,0;1,59;20,0;100750,0;0,1
2025-07-30 04:00:00;25,44;96,25;0,0;0,0;0,0;409,1;1,59;18,0;100750,0;0,1
2025-07-30 05:00:00;25,2;99,4;0,0;0,0;0,0;409,5;1,59;16,0;100700,0;0,1
2025-07-30 06:00:00;24,91;96,2;0,0;0,0;0,0;409,9;1,59;18,0;100640,0;0,1
2025-07-30 07:00:00;24,62;99,4;0,0;0,0;0,0;411,65;1,45;19,0;100600,0;0,1
2025-07-30 08:00:00;24,44;96,2;0,0;0,0;0,0;410,3;1,45;18,0;100590,0;0,1
2025-07-30 09:00:00;24,2;99,4;0,0;0,0;0,0;403,3;1,38;15,0;100620,0;0,1
2025-07-30 10:00:00;24,07;96,2;0,0;0,0;0,0;407,4;1,31;14,0;100670,0;0,1
2025-07-30 11:00:00;24,08;96,2;2,0;0,0;2,0;411,05;1,31;11,0;100720,0;0,1
2025-07-30 12:00:00;24,7;93,1;30,0;0,0;30,0;407,0;1,52;11,0;100770,0;0,1
2025-07-30 13:00:00;25,83;87,3;106,0;0,0;106,0;415,5;0,97;18,0;100780,0;0,1
2025-07-30 14:00:00;27,69;79,35;517,0;300,24;289,0;406,2;0,76;20,0;100780,0;0,1
2025-07-30 15:00:00;28,84;74,5;501,0;122,72;394,0;418,6;0,55;32,0;100700,0;0,1
2025-07-30 16:00:00;30,41;63,6;869,0;751,41;175,0;417,85;0,55;73,0;100610,0;0,1
2025-07-30 17:00:00;31,28;61,65;899,0;823,23;149,0;420,35;0,76;86,0;100500,0;0,1
2025-07-30 18:00:00;31,72;59,75;785,0;653,84;239,0;428,65;0,76;112,0;100370,0;0,1
2025-07-30 19:00:00;31,48;59,75;692,0;733,4;178,0;429,05;0,69;110,0;100310,0;0,1
2025-07-30 20:00:00;30,03;63,5;492,0;591,28;186,0;431,0;1,03;87,0;100260,0;0,1
2025-07-30 21:00:00;29,03;72,15;191,0;97,45;162,0;426,35;1,24;67,0;100270,0;0,1
2025-07-30 22:00:00;28,11;79,4;9,0;0,0;9,0;425,55;1,31;48,0;100320,0;0,1
2025-07-30 23:00:00;27,21;84,6;0,0;0,0;0,0;418,2;1,52;29,0;100370,0;0,1
2025-07-31 00:00:00;26,46;87,35;0,0;0,0;0,0;412,8;1,59;22,0;100440,0;0,1
2025-07-31 01:00:00;25,92;90,2;0,0;0,0;0,0;411,15;1,52;23,0;100550,0;0,1
2025-07-31 02:00:00;25,55;93,15;0,0;0,0;0,0;410,45;1,45;22,0;100610,0;0,1
2025-07-31 03:00:00;25,28;96,2;0,0;0,0;0,0;411,05;1,38;21,0;100650,0;0,1
2025-07-31 04:00:00;24,97;96,2;0,0;0,0;0,0;405,45;1,31;18,0;100670,0;0,1
2025-07-31 05:00:00;24,76;99,4;0,0;0,0;0,0;408,35;1,24;13,0;100650,0;0,1
2025-07-31 06:00:00;24,53;99,4;0,0;0,0;0,0;410,65;1,24;359,0;100600,0;0,1
2025-07-31 07:00:00;24,29;99,4;0,0;0,0;0,0;410,3;0,9;10,0;100560,0;0,1
2025-07-31 08:00:00;24,22;99,4;0,0;0,0;0,0;406,0;1,24;3,0;100540,0;0,1
2025-07-31 09:00:00;24,18;99,4;0,0;0,0;0,0;407,55;1,38;10,0;100540,0;0,1
2025-07-31 10:00:00;24,06;99,4;0,0;0,0;0,0;407,55;1,45;14,0;100600,0;0,1
2025-07-31 11:00:00;24,13;99,4;2,0;0,0;2,0;403,3;1,45;11,0;100630,0;0,1
2025-07-31 12:00:00;25,24;93,15;209,0;289,08;97,0;408,15;1,59;12,0;100680,0;0,1
2025-07-31 13:00:00;26,73;84,55;175,0;5,04;172,0;416,3;1,52;24,0;100720,0;0,1
2025-07-31 14:00:00;27,9;79,4;613,0;559,91;187,0;423,45;1,03;22,0;100740,0;0,1
2025-07-31 15:00:00;29,24;77,0;815,0;793,42;122,0;419,2;0,76;6,0;100680,0;0,1
2025-07-31 16:00:00;32,08;60,96;884,0;795,51;148,0;432,92;0,44;3,0;100580,0;0,1
2025-07-31 17:00:00;31,54;63,28;832,0;623,51;263,0;429,76;0,5;27,0;100450,0;0,1
2025-07-31 18:00:00;31,0;65,6;666,0;352,68;371,0;426,61;0,56;105,0;100320,0;0,1
2025-07-31 19:00:00;30,46;67,93;652,0;589,74;238,0;423,46;0,62;86,0;100290,0;0,1
2025-07-31 20:00:00;29,92;70,25;485,0;559,42;195,0;420,3;0,68;148,0;100200,0;0,1
2025-07-31 21:00:00;29,38;72,58;199,0;117,39;164,0;417,15;0,74;30,0;100190,0;0,1
2025-07-31 22:00:00;28,84;74,9;9,0;0,0;9,0;413,99;0,8;23,0;100260,0;0,1
2025-07-31 23:00:00;28,3;77,23;0,0;0,0;0,0;410,84;0,87;19,0;100310,0;0,1
2025-08-01 00:00:00;27,77;79,55;0,0;0,0;0,0;407,69;0,93;49,0;100190,0;0,1
2025-08-01 01:00:00;27,23;81,87;0,0;0,0;0,0;404,53;0,99;55,0;100290,0;0,1
2025-08-01 02:00:00;26,69;84,2;0,0;0,0;0,0;401,38;1,05;51,0;100350,0;0,1
2025-08-01 03:00:00;26,15;86,52;0,0;0,0;0,0;398,22;1,11;38,0;100440,0;0,1
2025-08-01 04:00:00;25,61;88,85;0,0;0,0;0,0;395,07;1,17;21,0;100490,0;0,1
2025-08-01 05:00:00;25,07;91,17;0,0;0,0;0,0;391,91;1,23;10,0;100450,0;0,1
2025-08-01 06:00:00;24,53;93,49;0,0;0,0;0,0;388,76;1,29;10,0;100390,0;0,1
2025-08-01 07:00:00;23,99;95,82;0,0;0,0;0,0;385,61;1,36;356,0;100300,0;0,1
2025-08-01 08:00:00;25,1;90,2;0,0;0,0;0,0;388,4;0,34;331,0;100320,0;0,1
2025-08-01 09:00:00;24,93;93,15;0,0;0,0;0,0;386,65;0,41;338,0;100380,0;0,1
2025-08-01 10:00:00;24,71;93,15;0,0;0,0;0,0;386,45;0,48;6,0;100410,0;0,1
2025-08-01 11:00:00;24,64;93,15;87,0;215,99;54,0;384,75;0,48;14,0;100470,0;0,1
2025-08-01 12:00:00;25,89;90,2;310,0;491,68;119,0;388,2;0,28;14,0;100530,0;0,1
2025-08-01 13:00:00;27,94;76,8;532,0;630,49;156,0;392,3;0,55;15,0;100600,0;0,1
2025-08-01 14:00:00;29,4;67,6;718,0;712,3;175,0;397,5;0,9;20,0;100620,0;0,1
2025-08-01 15:00:00;30,64;59,55;826,0;693,69;219,0;403,9;1,03;36,0;100590,0;0,1
2025-08-01 16:00:00;31,46;55,85;853,0;625,81;273,0;410,85;1,1;47,0;100500,0;0,1
2025-08-01 17:00:00;32,23;50,8;905,0;794,21;179,0;410,85;1,24;50,0;100390,0;0,1
2025-08-01 18:00:00;32,54;50,8;838,0;818,78;152,0;419,2;1,17;51,0;100270,0;0,1
2025-08-01 19:00:00;32,28;49,15;680,0;762,29;144,0;420,9;1,24;47,0;100260,0;0,1
2025-08-01 20:00:00;31,91;52,4;465,0;637,47;134,0;426,15;1,31;43,0;100180,0;0,1
2025-08-01 21:00:00;30,53;65,6;221,0;401,81;101,0;420,35;1,1;28,0;100180,0;0,1
2025-08-01 22:00:00;29,32;72,15;2,0;0,0;2,0;410,1;1,45;21,0;100150,0;0,1
2025-08-01 23:00:00;28,34;76,85;0,0;0,0;0,0;406,8;1,52;24,0;100200,0;0,1
2025-08-02 00:00:00;27,72;79,35;0,0;0,0;0,0;398,65;1,52;28,0;100250,0;0,1
2025-08-02 01:00:00;27,26;79,35;0,0;0,0;0,0;397,4;1,45;31,0;100320,0;0,1
2025-08-02 02:00:00;26,64;81,9;0,0;0,0;0,0;392,65;1,31;32,0;100370,0;0,1
2025-08-02 03:00:00;26,24;84,55;0,0;0,0;0,0;394,2;1,31;34,0;100410,0;0,1
2025-08-02 04:00:00;25,44;90,2;0,0;0,0;0,0;396,35;1,1;31,0;100420,0;0,1
2025-08-02 05:00:00;24,99;90,15;0,0;0,0;0,0;394,4;1,17;34,0;100380,0;0,1
2025-08-02 06:00:00;24,54;90,15;0,0;0,0;0,0;391,7;1,17;38,0;100330,0;0,1
2025-08-02 07:00:00;25,12;90,2;0,0;0,0;0,0;394,8;0,62;47,0;100330,0;0,1
2025-08-02 08:00:00;24,48;93,1;0,0;0,0;0,0;400,4;0,76;52,0;100320,0;0,1
2025-08-02 09:00:00;24,08;93,1;0,0;0,0;0,0;395,75;1,24;48,0;100340,0;0,1
2025-08-02 10:00:00;24,35;93,1;0,0;0,0;0,0;397,1;1,59;44,0;100360,0;0,1
2025-08-02 11:00:00;24,35;93,1;19,0;0,0;19,0;396,95;1,66;43,0;100400,0;0,1
2025-08-02 12:00:00;25,7;87,3;308,0;482,63;120,0;401,4;1,17;43,0;100470,0;0,1
2025-08-02 13:00:00;27,62;79,35;532,0;629,08;156,0;402,55;1,38;44,0;100540,0;0,1
2025-08-02 14:00:00;29,3;69,85;719,0;710,88;176,0;408,95;1,59;49,0;100550,0;0,1
2025-08-02 15:00:00;30,08;63,5;835,0;719,78;204,0;423,45;1,72;61,0;100510,0;0,1
2025-08-02 16:00:00;31,04;61,55;733,0;357,59;401,0;425,0;1,66;63,0;100410,0;0,1
2025-08-02 17:00:00;31,56;57,85;759,0;431,38;364,0;425,95;1,52;60,0;100290,0;0,1
2025-08-02 18:00:00;31,47;59,65;695,0;442,09;324,0;429,65;1,38;60,0;100170,0;0,1
2025-08-02 19:00:00;32,14;54,25;550,0;376,28;285,0;432,15;1,1;63,0;100090,0;0,1
2025-08-02 20:00:00;31,58;57,85;40,0;0,0;40,0;434,3;0,97;59,0;100040,0;0,1
2025-08-02 21:00:00;29,97;77,1;128,0;46,8;114,0;430,6;0,34;43,0;99990,0;0,1
2025-08-02 22:00:00;28,86;87,55;2,0;0,0;2,0;436,0;0,69;59,0;100050,0;0,1
2025-08-02 23:00:00;28,28;87,5;0,0;0,0;0,0;421,9;1,59;67,0;100120,0;0,1
2025-08-03 00:00:00;27,77;87,45;0,0;0,0;0,0;422,1;1,52;71,0;100170,0;0,1
2025-08-03 01:00:00;27,44;87,45;0,0;0,0;0,0;425,3;1,45;72,0;100240,0;0,1
2025-08-03 02:00:00;27,12;84,65;0,0;0,0;0,0;416,3;1,45;63,0;100320,0;0,1
2025-08-03 03:00:00;26,82;87,4;0,0;0,0;0,0;417,25;1,45;56,0;100370,0;0,1
2025-08-03 04:00:00;26,57;87,4;0,0;0,0;0,0;416,3;1,31;52,0;100360,0;0,1
2025-08-03 05:00:00;26,37;90,25;0,0;0,0;0,0;415,9;1,38;42,0;100320,0;0,1
2025-08-03 06:00:00;26,02;90,25;0,0;0,0;0,0;412,0;1,59;31,0;100280,0;0,1
2025-08-03 07:00:00;25,65;90,2;0,0;0,0;0,0;406,4;1,38;31,0;100290,0;0,1
2025-08-03 08:00:00;25,19;93,15;0,0;0,0;0,0;408,55;1,17;28,0;100310,0;0,1
2025-08-03 09:00:00;25,01;90,2;0,0;0,0;0,0;413,75;1,52;34,0;100350,0;0,1
2025-08-03 10:00:00;24,54;93,15;0,0;0,0;0,0;410,45;1,59;31,0;100420,0;0,1
2025-08-03 11:00:00;24,61;93,15;67,0;84,23;54,0;414,35;1,31;21,0;100460,0;0,1
2025-08-03 12:00:00;25,38;90,2;307,0;476,13;121,0;409,1;0,97;22,0;100520,0;0,1
2025-08-03 13:00:00;26,82;84,6;522,0;604,27;160,0;408,55;0,9;28,0;100590,0;0,1
2025-08-03 14:00:00;28,81;76,95;706,0;685,92;181,0;415,9;0,9;36,0;100630,0;0,1
2025-08-03 15:00:00;29,97;69,95;755,0;515,77;302,0;419,4;1,17;50,0;100600,0;0,1
2025-08-03 16:00:00;31,58;61,75;789,0;480,6;342,0;422,85;1,52;64,0;100510,0;0,1
2025-08-03 17:00:00;32,19;59,85;818,0;576,75;289,0;426,15;1,31;73,0;100410,0;0,1
2025-08-03 18:00:00;32,71;52,65;642,0;336,68;359,0;433,9;1,59;85,0;100270,0;0,1
2025-08-03 19:00:00;32,32;56,1;671,0;742,87;147,0;434,1;1,86;90,0;100230,0;0,1
2025-08-03 20:00:00;30,15;65,6;460,0;625,9;134,0;433,3;1,38;101,0;100190,0;0,1
2025-08-03 21:00:00;29,47;74,55;58,0;0,0;58,0;433,1;0,48;126,0;100180,0;0,1
2025-08-03 22:00:00;28,62;82,1;21,0;70,69;17,0;427,1;0,34;102,0;100220,0;0,1
2025-08-03 23:00:00;28,13;84,7;0,0;0,0;0,0;420,35;0,9;109,0;100250,0;0,1
2025-08-04 00:00:00;27,69;84,65;0,0;0,0;0,0;418,0;1,17;105,0;100330,0;0,1
2025-08-04 01:00:00;27,28;81,95;0,0;0,0;0,0;410,4;1,45;106,0;100390,0;0,1
2025-08-04 02:00:00;26,91;84,6;0,0;0,0;0,0;406,6;1,59;114,0;100470,0;0,1
2025-08-04 03:00:00;26,65;84,6;0,0;0,0;0,0;410,45;1,52;116,0;100540,0;0,1
2025-08-04 04:00:00;26,38;84,55;0,0;0,0;0,0;407,75;1,45;108,0;100540,0;0,1
2025-08-04 05:00:00;26,04;84,55;0,0;0,0;0,0;407,4;1,24;99,0;100490,0;0,1
2025-08-04 06:00:00;25,51;87,3;0,0;0,0;0,0;403,3;0,9;115,0;100420,0;0,1
2025-08-04 07:00:00;24,9;93,15;0,0;0,0;0,0;401,4;0,9;142,0;100400,0;0,1
2025-08-04 08:00:00;24,65;93,15;0,0;0,0;0,0;403,5;1,03;142,0;100390,0;0,1
2025-08-04 09:00:00;24,54;93,15;0,0;0,0;0,0;400,8;1,17;131,0;100440,0;0,1
2025-08-04 10:00:00;24,56;93,15;0,0;0,0;0,0;405,65;1,17;123,0;100490,0;0,1
2025-08-04 11:00:00;24,92;93,15;86,0;193,31;56,0;403,9;1,38;106,0;100530,0;0,1
2025-08-04 12:00:00;26,38;87,35;306,0;467,06;123,0;413,95;1,1;82,0;100610,0;0,1
2025-08-04 13:00:00;27,94;79,35;507,0;542,89;181,0;421,3;1,52;69,0;100700,0;0,1
2025-08-04 14:00:00;29,36;69,85;517,0;213,82;353,0;424,0;1,86;64,0;100700,0;0,1
2025-08-04 15:00:00;30,89;63,6;639,0;272,74;399,0;420,35;2,21;68,0;100650,0;0,1
2025-08-04 16:00:00;31,68;59,75;651,0;227,53;439,0;430,2;2,21;77,0;100590,0;0,1
2025-08-04 17:00:00;30,9;63,6;150,0;0,0;150,0;433,9;1,93;107,0;100490,0;0,1
2025-08-04 18:00:00;28,11;79,4;94,0;0,0;94,0;428,3;2,34;162,0;100390,0;0,1
2025-08-04 19:00:00;26,0;84,55;62,0;0,0;62,0;429,65;2,0;136,0;100440,0;0,1
2025-08-04 20:00:00;25,44;90,2;40,0;0,0;40,0;427,7;1,31;122,0;100400,0;0,1
2025-08-04 21:00:00;25,59;90,2;20,0;0,0;20,0;417,85;0,69;146,0;100370,0;0,1
2025-08-04 22:00:00;25,64;90,2;2,0;0,0;2,0;419,0;0,9;146,0;100370,0;0,1
2025-08-04 23:00:00;25,57;90,2;0,0;0,0;0,0;412,4;1,24;140,0;100400,0;0,1
2025-08-05 00:00:00;25,47;93,15;0,0;0,0;0,0;408,15;1,24;129,0;100470,0;0,1
2025-08-05 01:00:00;25,28;93,15;0,0;0,0;0,0;407,5;1,03;122,0;100560,0;0,1
2025-08-05 02:00:00;24,96;96,2;0,0;0,0;0,0;406,6;0,62;123,0;100640,0;0,1
2025-08-05 03:00:00;25,33;93,15;0,0;0,0;0,0;409,7;0,48;136,0;100670,0;0,1
2025-08-05 04:00:00;25,47;93,15;0,0;0,0;0,0;410,65;0,21;127,0;100660,0;0,1
2025-08-05 05:00:00;24,61;93,15;0,0;0,0;0,0;408,9;0,62;75,0;100640,0;0,1
2025-08-05 06:00:00;24,61;93,15;0,0;0,0;0,0;412,2;1,38;53,0;100580,0;0,1
2025-08-05 07:00:00;23,98;93,1;0,0;0,0;0,0;419,0;0,55;201,0;100610,0;0,1
2025-08-05 08:00:00;23,87;96,2;0,0;0,0;0,0;412,0;0,48;170,0;100620,0;0,1
2025-08-05 09:00:00;23,91;93,1;0,0;0,0;0,0;416,65;0,48;107,0;100650,0;0,1
2025-08-05 10:00:00;23,72;93,1;0,0;0,0;0,0;409,3;1,38;41,0;100720,0;0,1
2025-08-05 11:00:00;22,97;96,2;8,0;0,0;8,0;412,2;1,24;17,0;100790,0;0,1
2025-08-05 12:00:00;23,53;96,2;222,0;142,48;166,0;417,65;0,9;4,0;100860,0;0,1
2025-08-05 13:00:00;24,35;96,2;474,0;425,29;218,0;418,0;0,69;12,0;100920,0;0,1
2025-08-05 14:00:00;25,32;96,25;670,0;568,56;233,0;422,65;0,41;20,0;100940,0;0,1
2025-08-05 15:00:00;26,22;90,25;809,0;651,04;235,0;425,75;0,41;30,0;100900,0;0,1
2025-08-05 16:00:00;27,12;87,45;828,0;568,88;297,0;421,3;0,41;65,0;100820,0;0,1
2025-08-05 17:00:00;27,7;90,3;798,0;524,82;315,0;430,8;0,28;103,0;100730,0;0,1
2025-08-05 18:00:00;27,23;87,45;606,0;265,63;382,0;430,2;0,55;159,0;100600,0;0,1
2025-08-05 19:00:00;27,34;76,8;453,0;179,5;326,0;418,6;0,69;112,0;100620,0;0,1
2025-08-05 20:00:00;26,72;84,6;366,0;285,25;217,0;421,3;0,34;136,0;100550,0;0,1
2025-08-05 21:00:00;26,24;87,35;210,0;342,96;107,0;423,65;0,28;188,0;100520,0;0,1
2025-08-05 22:00:00;25,76;90,2;2,0;0,0;2,0;410,85;0,07;38,0;100540,0;0,1
2025-08-05 23:00:00;25,41;93,15;0,0;0,0;0,0;407,75;0,9;13,0;100570,0;0,1
2025-08-06 00:00:00;25,07;93,15;0,0;0,0;0,0;402,75;0,9;19,0;100630,0;0,1
2025-08-06 01:00:00;24,75;96,2;0,0;0,0;0,0;406,5;1,03;4,0;100710,0;0,1
2025-08-06 02:00:00;24,43;99,4;0,0;0,0;0,0;409,1;1,1;356,0;100750,0;0,1
2025-08-06 03:00:00;24,29;99,4;0,0;0,0;0,0;412,4;1,1;346,0;100790,0;0,1
2025-08-06 04:00:00;24,1;96,2;0,0;0,0;0,0;415,1;1,03;335,0;100780,0;0,1
2025-08-06 05:00:00;24,01;96,2;0,0;0,0;0,0;415,3;0,83;325,0;100750,0;0,1
2025-08-06 06:00:00;23,83;99,4;0,0;0,0;0,0;413,75;0,76;309,0;100680,0;0,1
2025-08-06 07:00:00;23,62;96,2;0,0;0,0;0,0;402,75;0,48;338,0;100680,0;0,1
2025-08-06 08:00:00;23,29;99,4;0,0;0,0;0,0;407,0;0,48;355,0;100680,0;0,1
2025-08-06 09:00:00;23,32;99,4;0,0;0,0;0,0;417,25;0,76;23,0;100680,0;0,1
2025-08-06 10:00:00;23,36;99,4;0,0;0,0;0,0;423,85;0,62;16,0;100760,0;0,1
2025-08-06 11:00:00;23,33;99,4;86,0;184,65;57,0;421,7;0,41;26,0;100780,0;0,1
2025-08-06 12:00:00;24,27;90,1;307,0;464,13;124,0;416,45;0,21;93,0;100850,0;0,1
2025-08-06 13:00:00;25,27;87,3;527,0;601,55;164,0;411,45;0,69;135,0;100900,0;0,1
2025-08-06 14:00:00;27,29;74,3;119,0;0,0;119,0;415,1;1,03;123,0;100960,0;0,1
2025-08-06 15:00:00;28,57;69,75;0,0;0,0;0,0;414,55;1,24;113,0;100920,0;0,1
2025-08-06 16:00:00;29,41;67,6;776,0;438,46;366,0;419,4;1,52;103,0;100820,0;0,1
2025-08-06 17:00:00;30,07;63,5;801,0;520,68;321,0;426,15;1,24;99,0;100720,0;0,1
2025-08-06 18:00:00;30,78;63,6;577,0;213,12;397,0;427,3;1,24;97,0;100580,0;0,1
2025-08-06 19:00:00;30,21;63,5;556,0;386,69;282,0;421,3;1,38;82,0;100520,0;0,1
2025-08-06 20:00:00;29,91;65,5;429,0;499,0;168,0;420,15;1,24;79,0;100470,0;0,1
2025-08-06 21:00:00;28,34;79,4;214,0;359,21;106,0;423,25;0,69;76,0;100430,0;0,1
2025-08-06 22:00:00;27,74;81,95;2,0;0,0;2,0;419,0;0,83;43,0;100450,0;0,1
2025-08-06 23:00:00;27,12;81,95;0,0;0,0;0,0;406,0;0,83;37,0;100470,0;0,1
2025-08-07 00:00:00;26,34;87,35;0,0;0,0;0,0;406,8;0,55;36,0;100530,0;0,1
2025-08-07 01:00:00;26,56;84,6;0,0;0,0;0,0;401,1;0,28;37,0;100630,0;0,1
2025-08-07 02:00:00;26,18;87,35;0,0;0,0;0,0;397,5;0,34;17,0;100660,0;0,1
2025-08-07 03:00:00;25,74;90,2;0,0;0,0;0,0;391,7;0,55;350,0;100710,0;0,1
2025-08-07 04:00:00;24,38;96,2;0,0;0,0;0,0;391,5;0,9;336,0;100740,0;0,1
2025-08-07 05:00:00;23,8;96,2;0,0;0,0;0,0;392,85;1,17;333,0;100690,0;0,1
2025-08-07 06:00:00;23,89;99,4;0,0;0,0;0,0;400,4;1,31;336,0;100670,0;0,1
2025-08-07 07:00:00;23,69;99,4;0,0;0,0;0,0;409,1;1,03;349,0;100680,0;0,1
2025-08-07 08:00:00;23,57;96,2;0,0;0,0;0,0;410,3;0,97;352,0;100680,0;0,1
2025-08-07 09:00:00;23,4;99,4;0,0;0,0;0,0;409,9;0,97;355,0;100700,0;0,1
2025-08-07 10:00:00;23,38;99,4;0,0;0,0;0,0;415,3;1,03;9,0;100760,0;0,1
2025-08-07 11:00:00;23,55;96,2;88,0;189,81;58,0;421,3;0,76;14,0;100820,0;0,1
2025-08-07 12:00:00;24,69;87,25;312,0;475,23;124,0;418,6;1,1;11,0;100850,0;0,1
2025-08-07 13:00:00;26,11;81,85;535,0;619,85;160,0;418,0;0,9;11,0;100940,0;0,1
2025-08-07 14:00:00;27,73;79,35;698,0;625,69;215,0;411,85;0,62;15,0;100930,0;0,1
2025-08-07 15:00:00;29,05;72,15;658,0;290,35;401,0;419,0;0,41;20,0;100890,0;0,1
2025-08-07 16:00:00;29,7;69,95;683,0;263,67;436,0;419,75;0,34;25,0;100810,0;0,1
2025-08-07 17:00:00;30,68;63,6;761,0;422,35;371,0;427,3;0,34;75,0;100690,0;0,1
2025-08-07 18:00:00;30,92;63,6;670,0;374,74;353,0;426,75;0,34;104,0;100570,0;0,1
2025-08-07 19:00:00;30,07;70,0;650,0;665,17;178,0;435,25;0,41;85,0;100520,0;0,1
2025-08-07 20:00:00;29,81;72,25;411,0;421,98;190,0;429,25;0,62;22,0;100450,0;0,1
2025-08-07 21:00:00;27,95;84,65;233,0;455,22;96,0;413,95;0,69;351,0;100420,0;0,1
2025-08-07 22:00:00;27,27;87,45;2,0;0,0;2,0;406,2;1,03;341,0;100470,0;0,1
2025-08-07 23:00:00;26,59;87,4;0,0;0,0;0,0;404,85;1,03;312,0;100510,0;0,1
2025-08-08 00:00:00;26,19;90,25;0,0;0,0;0,0;407,2;0,97;292,0;100600,0;0,1
2025-08-08 01:00:00;25,85;90,2;0,0;0,0;0,0;406,3;1,1;309,0;100680,0;0,1
2025-08-08 02:00:00;25,5;90,2;0,0;0,0;0,0;402,9;1,24;315,0;100740,0;0,1
2025-08-08 03:00:00;25,07;93,15;0,0;0,0;0,0;399,25;1,24;324,0;100760,0;0,1
2025-08-08 04:00:00;24,64;96,2;0,0;0,0;0,0;402,35;1,1;325,0;100760,0;0,1
2025-08-08 05:00:00;24,32;96,2;0,0;0,0;0,0;397,7;1,03;312,0;100710,0;0,1
